OID_,x,y,fid_1,dist_1,ang_1,fid_2,dist_2,ang_2,fid_3,dist_3,ang_3,fid_4,dist_4,ang_4,fid_5,dist_5,ang_5,fid_6,dist_6,ang_6,fid_7,dist_7,ang_7,fid_8,dist_8,ang_8,fid_9,dist_9,ang_9,fid_0,dist_0,ang_0
295,106.864996135496000,-6.164999967922960,1,4725.341184022454399,-98.197061909404880,1,4690.237557845447554,-98.927314434946126,1,10103.191980616949877,-134.251202143858819,1,4874.478997105609778,-93.532734448724597,1,7803.432563319237488,-103.419670458428172,1,5832.988244079716424,-135.459843280320655,1,1462.844676928782064,105.611762314571365,1,3016.609091452167831,175.014917843279846,1,2798.915538356933666,-104.181712006882691,1,570.525592998773732,168.334533955601160
296,106.874996135228997,-6.164999967922960,1,5822.970861309867360,-96.645099994916890,1,5786.177942679820262,-97.227291393918435,1,10923.309835083588041,-130.197768303167123,1,5979.563976466565691,-92.880210593038484,1,8704.021953020897854,-172.514493872848192,1,6656.214669558630703,-128.654273993524072,1,429.075398610644584,116.178777664273781,1,2977.469299354326267,-175.296908539662809,1,3872.279621962071815,-104.087075898400727,1,176.230898333739447,163.727351336041266
297,106.884996134961995,-6.164999967922960,1,6923.518860681477236,-95.586116928339038,1,6885.590983319320912,-96.069554183361205,1,11790.361536916519981,-126.725218500314639,1,7085.183421686762813,-92.431458584448805,1,8914.986058320695520,-165.652154733506677,1,7552.249607344722790,-123.403111045096296,1,667.112757351907021,-102.390092956595481,1,3199.172287213111758,-160.281476386873635,1,4949.631513747684039,-103.049331366045266,1,376.348718149738318,-164.138850863033781
298,106.894996134693997,-6.164999967922960,1,8025.784733475912617,-94.817958051363007,1,7987.042779385300491,-95.231011737825170,1,12694.733965076355162,-123.737779354613437,1,8191.120912242415216,-92.104013681518950,1,9233.700136861349165,-161.899958102522646,1,8498.093495850480394,-119.292433462726393,1,1764.190722904967970,-94.654622725183955,1,3721.425083317391000,-144.023900079211899,1,5916.116512303738091,-130.005442239019203,1,989.446119974341741,-148.383403934141683
299,106.904996134426995,-6.164999967922960,1,9129.146134893557246,-94.235525772625550,1,9089.792114425230466,-94.595949060247449,1,13628.999632481640219,-121.153732590226085,1,9297.262840528861489,-91.854605472717353,1,9634.221868867445664,-159.325724918220430,1,9478.847431732119730,-116.018398106908322,1,2868.745926524843071,-92.861357353606124,1,4462.419914785520632,-132.445907262055215,1,6801.221318671360677,-124.001398631984443,1,1479.811098943054731,-165.979968832794611
300,106.914996134160006,-6.164999967922960,1,10233.248891999697662,-93.778851668019584,1,10193.418068560025858,-94.098466479589945,1,14587.416210402185243,-118.905214591616087,1,10403.544182718806042,-91.658350971671368,1,10077.540079972719468,-153.785110999679148,1,10484.719565210738438,-113.365318918039193,1,3974.549446817854459,-92.065780296364323,1,5331.722523665826884,-124.393288244818493,1,7743.554904280368646,-119.417908366454270,1,1883.097587805492140,-151.457869492697029
301,106.924996133893004,-6.164999967922960,1,11337.876344823111140,-93.411248199704829,1,11297.663665672400384,-93.698312314224154,1,15565.523127659964302,-116.936622231026746,1,11509.924660360860798,-91.499927680738750,1,10613.000752934129196,-148.417687570065596,1,11509.125883306835021,-111.180605121399353,1,5080.786244046167667,-91.616820153056210,1,6276.242895582307938,-118.677372080414358,1,8724.593226588531252,-115.846483423210159,1,2496.578410952010472,-139.227131619378753
302,106.934996133626001,-6.164999967922960,1,12442.888752948188994,-93.109020751509149,1,12402.363396605887829,-93.369524870444081,1,16559.205383896765852,-115.362125744613067,1,12616.378192384583599,-91.369385093695257,1,11232.292308864785809,-143.603503373968920,1,12547.527698152269295,-109.355279428927233,1,6187.223920691694730,-91.328610877497212,1,7266.709773812403000,-114.486857951875734,1,9732.639141627696517,-113.005745821519795,1,3325.655409578158014,-124.995467890138784
303,106.944996133358998,-6.164999967922960,1,13548.191813097197155,-92.856188114514097,1,13507.405727311686860,-93.094613718744725,1,17565.724694750333583,-113.816619643016608,1,13722.886997053165032,-91.259980538151680,1,11922.358362690436479,-139.319139780331284,1,13586.575958377934512,-110.871498705272799,1,7293.770948413757651,-91.128009841084150,1,8286.664076289163859,-111.314340241109832,1,10760.104711210722598,-110.702822127553105,1,4279.673991039941939,-116.466830375213334
304,106.954996133091996,-6.164999967922960,1,14653.719951080134706,-92.641581972644971,1,14612.713129364015913,-92.861367685453672,1,18583.643467697689630,-112.439568657016864,1,14829.438897938818627,-91.166983044511809,1,12671.641701912174540,-135.522250281707869,1,14626.062580118692495,-109.327638089663211,1,8400.384291528136600,-90.980400638939841,1,9326.436606808434590,-108.843082795172720,1,11801.919224360881344,-108.803937629956735,1,5293.502414372235762,-111.120906053535705
305,106.964996132824993,-6.164999967922960,1,15759.425711540074190,-92.457163091976554,1,15718.229595805838471,-92.661004219142583,1,19611.186630821695871,-111.206224863533095,1,15936.024829661306285,-91.086975299884301,1,13470.264010386641530,-132.162267679394716,1,15674.762421972753145,-107.989562079310588,1,9507.040720523542404,-90.867280402591575,1,10380.073423107880444,-106.870548651658808,1,12854.594299941483769,-107.214626607028691,1,6337.998759420209353,-107.617582497840516
306,106.974996132558005,-6.164999967922960,1,16865.274158794032701,-92.296997680955897,1,16823.910160199862730,-92.525314295258426,1,20646.917291477806430,-110.096200897293443,1,17042.638162960745831,-91.017427306432609,1,14309.967022486202040,-129.187394567366596,1,16730.943112233264401,-106.819919077637451,1,10613.726757835906028,-90.777861795615081,1,11443.745670489106487,-105.263176826484212,1,13915.665456611352056,-105.866857274445834,1,7400.470083870409326,-105.024166913140505
307,106.984996132291002,-6.164999967922960,1,17971.238841493111977,-92.156610818925671,1,17929.652079915151262,-92.446105079921935,1,21689.662461626776349,-109.092611457807124,1,18149.273774563782354,-90.956425980147316,1,15183.936635095733436,-126.548582314760196,1,17793.272439714670327,-105.789616835477418,1,11720.433905289997710,-90.705431239637875,1,12514.894693485957760,-103.930140911023287,1,14983.348945182235184,-104.710676582453559,1,8474.291506450948873,-103.084955921016345
308,106.994996132023999,-6.164999967922960,1,19077.299745759271900,-92.032564203465654,1,19035.501521815822343,-92.304964975337228,1,22738.457336786148517,-108.181392341999214,1,19255.928025365185022,-90.902497913784615,1,16086.588958429705599,-124.201436339201877,1,18860.711661407407519,-104.875728449793840,1,12827.156891189413727,-90.645591827161041,1,13591.753089547240961,-102.807889119506854,1,16056.325928255189865,-103.708728710714681,1,9555.637545439114547,-101.583348283920628
309,106.654996141103993,-6.174999967707910,1,18030.505645945402648,77.118915430520317,1,17043.329947451580665,110.601893881065692,1,17042.118322300691943,110.580350300713036,1,15577.646293492940458,91.869634482132454,1,15588.883217092912673,91.946908032714518,1,19372.847194133857556,99.072061088123206,1,24307.120415465815313,96.712624600087253,1,22172.414174986846774,96.952316780934737,1,20066.164315233538218,81.185881668529717,1,5966.152258738620731,68.308966084679156
310,106.664996140837005,-6.174999967707910,1,16953.288249940484093,76.469185993402931,1,16012.064612894488164,111.994464698549848,1,16010.642314157306828,111.921426523366620,1,14471.501167792575870,92.011481677261244,1,14482.791543354322130,92.094545809222126,1,18280.744349804237572,99.617921500000335,1,23208.287776633849717,97.030909848204900,1,21074.197553267040348,97.315441962818454,1,18973.215280141303083,80.672634735357008,1,4954.664014654519633,63.571934223795544
311,106.674996140570002,-6.174999967707910,1,15878.853476884320116,75.649085369598993,1,14991.564302864240744,113.577744104996782,1,14989.579072787757468,113.499912221319477,1,13365.460204692828484,92.176895833527027,1,13376.812750465363933,92.266686889662353,1,17190.515175143762463,100.233149666865160,1,22110.245170051617606,97.380873827048120,1,19976.923250711250148,97.718534907833487,1,17881.971170709679427,80.096760866523979,1,3994.049236989107158,56.486221446364453
312,106.684996140302999,-6.174999967707910,1,14808.389441567753238,75.840870756340593,1,13984.186059392031893,115.390768358158397,1,13981.558120577519730,115.307626233666255,1,12259.551707501563214,92.372252257450441,1,12270.977471215801415,92.469953052545122,1,16102.540356495872402,100.931676936238105,1,21013.116555822223745,97.767454147605903,1,18880.755669521946402,98.168519971406781,1,16792.764472978928097,79.446179624176494,1,3131.481230625082844,45.231768331554811
313,106.694996140035997,-6.174999967707910,1,13737.395725957345348,74.933826675128429,1,12992.982176172179607,117.482871230552178,1,12989.615913519399328,117.393865490435701,1,11153.814824922879779,92.606452019115750,1,11165.328093703181366,92.713586366023534,1,15017.309632171782141,101.731374632711180,1,19917.052738891128683,98.196663376372072,1,17785.899197747454309,98.674005922409805,1,15706.018833899663150,78.705534801646394,1,2425.117586651371312,30.270846069783310
314,106.704996139768994,-6.174999967707910,1,12665.779117213442078,75.645063463755179,1,12021.954148877108310,119.916727890757471,1,12017.734650784279438,119.821296084528441,1,10048.306359182535743,92.892308907062812,1,10059.926060944666460,93.010886045899937,1,13935.464244554244942,102.655525554014773,1,18822.239866574207554,98.675895626040003,1,16692.611953245013865,99.245825949306081,1,14622.283124030667750,77.855023387716102,1,2097.661342446055187,3.160616367975683
315,106.714996139502006,-6.174999967707910,1,11589.428981556415238,77.223268802262268,1,11076.409478459983802,122.772136229936166,1,11071.198722609189645,122.669766688859127,1,8943.111018833884373,93.248962363501931,1,8954.862971722672228,93.381706452765030,1,12857.858737439048127,103.734993253311913,1,17728.909689457585046,99.214343951245567,1,15601.223840236840260,99.897797917440201,1,13542.279981674570081,76.868693514619608,1,2134.722830447118668,-4.053145981695500
316,106.724996139235003,-6.174999967707910,1,10511.535921431934185,77.601028819206874,1,10163.463178713842353,126.150342048521850,1,10156.925093773690605,126.005069540772425,1,7838.361366321562855,93.706324111686925,1,7850.282074748606647,93.857056380031693,1,11785.656278735845262,105.011493643747500,1,16637.354627248387260,99.823576689567361,1,14512.163447139653726,100.647814572696490,1,12466.979599081458218,75.711917500948076,1,2258.522861331548029,8.278910695435092
317,106.734996138967006,-6.174999967707910,1,9430.838356027787086,77.246760879999869,1,9292.727707088266470,130.178061633678681,1,9284.398156420003943,130.022378360960602,1,6734.276473996783352,94.313881414675436,1,6746.419945279336389,94.488193979164734,1,10720.477893346656856,106.542657746262606,1,15547.948313305554620,100.518348046838483,1,13425.996986597181603,101.519442031606516,1,11397.466509978279646,74.714237003991926,1,2202.252240080830688,2.176241510547975
318,106.744996138700003,-6.174999967707910,1,8349.924411089670684,78.320298420827271,1,8476.573041414216277,134.526056055569711,1,8466.796418641193668,134.843463382033008,1,5631.247538063823413,95.159790762104549,1,5643.698530370822482,95.366321883984014,1,9664.646455460455400,108.410078777220477,1,14461.176506236950445,101.317758894983783,1,12343.488576127781926,102.544318818990135,1,10327.809979721956552,75.808004933096143,1,2138.916339865699683,2.841746108912438
319,106.754996138433000,-6.174999967707910,1,7269.493087753713553,76.647053650671552,1,7482.823707543614546,86.874244882274809,1,7720.983023591618803,140.588163632493263,1,4530.046084802010228,96.417619811234673,1,4542.948682036585524,96.670691567054064,1,8621.596734644044773,110.732469142876624,1,13373.047028716509885,92.731589309229946,1,11265.692867418118112,103.765856080607080,1,9254.812940208392320,75.806933472380265,1,1145.460370387508874,88.096307185647987
320,106.764996138165998,-6.174999967707910,1,6192.500861233315845,76.935205200947905,1,6377.977493852618863,86.330920703864635,1,7069.338087113291294,147.374733358348124,1,3432.431132692532628,98.481840253944128,1,3446.059882988394747,98.807544697563458,1,7596.595282830179713,113.687741319066063,1,12267.525101470359004,92.730512712792233,1,10194.104505346111182,105.245115347662974,1,8181.820358216094064,75.807509048097927,1,53.818799481628190,44.989167195738524
321,106.774996137898995,-6.174999967707910,1,5110.527807459501673,77.121397456131433,1,5273.943466466179416,85.560250169095440,1,6537.949216082928615,155.384643607084371,1,2343.447872311989613,102.474991725005026,1,2358.425813371075947,102.926778564515217,1,6598.058961063487004,117.550736017536053,1,11162.002441937325784,92.730911676992179,1,9130.909349731538896,107.070453650497129,1,7108.837193653047507,75.702789049495578,1,992.650951434503668,-97.371749828256128
322,106.784996137632007,-6.174999967707910,1,4031.264431248316669,78.047865259684244,1,4171.366558918014562,84.382139681808795,1,6159.676909216856984,164.785077335017263,1,1285.227949173128991,113.194110090939290,1,1303.423772198061897,113.875446456869454,1,5640.061768055117682,122.757209611636114,1,10056.479891143748318,92.729835240702684,1,8079.421541888143111,109.373922330938512,1,6036.969577348247185,75.876279994339953,1,477.711836230589995,71.611979326871776
323,106.794996137365004,-6.174999967707910,1,2957.377996116931627,73.601498999721059,1,3068.718000865547765,91.161665499902099,1,5965.578868684956433,175.096911869907132,1,489.429960597183310,153.469757768541655,1,534.371009331227242,170.834575025339575,1,4747.210210388011546,130.003145080332075,1,8950.956460619294376,92.728758891537311,1,7044.885294310935933,112.360166017682999,1,4963.121619101198121,75.672408197604099,1,207.533400951203305,-137.524354169759334
324,106.804996137098001,-6.174999967707910,1,1876.512068181362565,75.443811961392925,1,1962.226380063577153,91.554494318226503,1,5973.634933598981661,-174.266402660801646,1,94.296936502002978,-36.617111613639921,1,1146.749930186462052,-118.773469965500553,1,3963.773997661722660,140.342190679845885,1,7845.431929731992568,92.727682625277538,1,6036.022821751480478,116.358973747682981,1,3891.949147909542262,74.243829207298887,1,948.240460652480465,-8.709147000709807
325,106.814996136830999,-6.174999967707910,1,841.280730598136074,58.610600897783911,1,855.854412097237400,91.553418597944599,1,6183.055007677649883,-164.007986447841915,1,495.298383986977683,-9.579770782646367,1,2171.426428649612717,-106.124214218284848,1,3367.015944210911130,154.999984882719218,1,6739.906409497148161,92.726606441275365,1,5068.189245424196997,121.921832124399728,1,2821.592702073645341,75.443804662822075,1,1006.941809007997563,-0.488222014272287
326,106.824996136563996,-6.174999967707910,1,492.890610195507008,-34.027269274130511,1,212.017891495014936,-88.537396064443726,1,6574.625157512653459,-154.696127013179478,1,879.571514866617576,-46.564481971423895,1,3240.863625209625752,-102.559935550652128,1,3067.878904919558863,174.083354502134057,1,5634.379900374979115,92.725530339750620,1,4170.050477145702644,129.988119812748664,1,1750.681855180849197,75.665419712388100,1,535.601287023419900,69.209083185873581
327,106.834996136296994,-6.174999967707910,1,1423.916070413047009,-72.325652758425804,1,1318.436462045231110,-88.538471668907732,1,7118.349081955744623,-146.616654131541594,1,1742.312101669343519,-62.456185768027545,1,4327.472341315802623,-99.613022240778989,1,3147.437122405422997,-165.817727861430598,1,4528.852513395536334,92.724454322216374,1,3392.882742266645892,140.472327700982078,1,677.880429551233419,75.846188061660385,1,71.393809910144967,54.498811990199179
328,106.844996136030005,-6.174999967707910,1,2501.129353711146905,-80.047501619283594,1,2424.839392186983332,-88.488357290088629,1,7782.400901180736582,-139.797656355356764,1,2771.318774617903728,-73.099482544060137,1,5421.859815692543634,-97.660472632580479,1,3583.047849340394350,-148.392480393331937,1,3423.648118617046748,93.511747892997661,1,2750.322815756606360,146.528158807836405,1,387.109438999196072,-103.044735538852507,1,9.494902041620669,69.114329857891676
329,106.854996135763002,-6.174999967707910,1,3596.344896690926817,-83.097365107200545,1,3531.235791176666226,-88.523236188757934,1,8538.753172367316438,-134.117184267929730,1,3843.789413073784090,-77.902094086700416,1,6520.041034867990675,-96.913186312174787,1,4268.476998337407167,-135.635838240834261,1,2319.552017665225321,94.140915705097271,1,2185.993260691537671,155.866380625138248,1,1462.763738684793452,-104.478733784347696,1,12.577660031695499,-46.859596365827016
330,106.864996135496000,-6.174999967707910,1,4696.986443862947453,-84.721108991007299,1,4637.647348878234880,-88.524311671641485,1,9365.069028152594910,-129.399186025508016,1,4931.447889284647317,-80.599083086408797,1,7513.883532801826732,-178.401179886908892,1,5104.052460152939602,-126.718680246020895,1,1215.661648520752806,94.139839888059669,1,1915.827986825969674,173.668846728474591,1,2528.998604049717414,-119.983810136878731,1,364.859581409346504,-50.783617442172606
331,106.874996135228997,-6.174999967707910,1,5799.965946449319745,-85.728054185172411,1,5744.059552222435741,-88.525387114518850,1,10244.432792037312538,-125.468174966677225,1,6026.076115853320516,-82.319201095772513,1,7608.939332248203755,-171.429590494460143,1,6027.652971606931715,-120.416924451324547,1,116.440440429910979,101.657163067311558,1,1877.373027325834528,-173.227254485912823,1,3492.011816843576071,-118.016344802687897,1,807.293632542498472,-12.368719189018663
332,106.884996134961995,-6.174999967707910,1,6904.162932610253847,-86.413244297759121,1,6850.472290162989339,-88.526462508311894,1,11164.316385749789333,-122.171542665810350,1,7124.462184888621778,-83.509913868824242,1,7848.393973614665811,-163.651141980819347,1,7004.544361445428876,-115.829477598411430,1,921.305629799950793,-74.265434065452055,1,2190.164615309623059,-150.472619527534505,1,4359.523680296229031,-128.222165549431594,1,508.073599962770118,31.534451012492980
333,106.894996134693997,-6.174999967707910,1,8009.073860879828317,-86.909584113829908,1,7956.885562282059254,-88.527537859165406,1,12115.493769824821356,-119.384549329541642,1,8225.100758602200585,-84.382397902550593,1,8189.762272352734726,-159.495638066022508,1,8015.265161394115239,-112.381355859434095,1,1990.331510671029491,-73.565514601871172,1,2900.181812622773577,-131.079805581523431,1,5273.671036040525905,-120.762319799439808,1,93.957969607478219,-162.538185215880191
334,106.904996134426995,-6.174999967707910,1,9114.438978122967455,-87.285688547326004,1,9063.276881988642344,-88.127622157706810,1,13091.145382188600706,-117.008097018118050,1,9327.194352374708615,-85.048950242684086,1,8608.424560802606720,-156.726198353600978,1,9048.486069129507086,-109.712890860106626,1,3022.568322020078995,-71.428224193185343,1,3804.619244453265310,-120.060518801549676,1,6250.405725089931366,-115.566973327324163,1,439.488531090872527,-163.959328245323576
335,106.914996134160006,-6.174999967707910,1,10220.111100648749925,-87.580541416875008,1,10169.529560169328761,-88.332379565470703,1,14085.381791990894271,-115.151819849480177,1,10430.281936716139171,-85.574688629516871,1,9098.538513637698998,-150.707386422343063,1,10091.196252385134358,-111.717442631603788,1,4086.944772111064140,-76.377093493735998,1,4794.688874141512315,-113.421622779505711,1,7264.526520143435846,-111.798016496342228,1,943.447595197284386,-146.286149415665477
336,106.924996133893004,-6.174999967707910,1,11326.000238494216319,-87.817924735241263,1,11275.886082747301771,-88.497063876044081,1,15094.548652693592885,-113.367027802891613,1,11534.078248690988403,-85.999935166448338,1,9688.248835226217125,-144.990466947861165,1,11126.951934421938859,-109.609153179882284,1,5169.165832762470018,-79.268702021233963,1,5826.902734134204366,-109.092583734536078,1,8302.344650120952792,-108.961584678156498,1,1805.234113470459533,-116.354644577421993
337,106.934996133626001,-6.174999967707910,1,12432.048477847825779,-88.013167783870898,1,12382.318614006195276,-88.632414225450702,1,16116.528405899982317,-111.807298572449980,1,12638.397595453790927,-86.350977727406388,1,10362.939564199856250,-139.973059676683874,1,12175.205993200142984,-107.861951928674372,1,6259.983447787458317,-81.156268462765098,1,6882.324448250833484,-106.078326802462627,1,9355.977506648048802,-106.759691626757828,1,2839.084486136284795,-106.622384386549200
338,106.944996133358998,-6.174999967707910,1,13538.216712877403552,-88.176594837150745,1,13488.808338915734566,-88.745647693465784,1,17149.030385033438506,-110.434530440680263,1,13743.113782356300362,-86.645680382767253,1,11107.135279320040354,-135.598014218253923,1,13232.988470609765500,-106.392971288645185,1,7355.573943050504568,-82.482803375389196,1,7951.718223133165338,-103.870139777086067,1,10420.628991280922492,-105.005662464322981,1,3912.441465286137372,-101.981667285443081
339,106.954996133091996,-6.174999967707910,1,14644.477947867171679,-88.315413179197279,1,14595.342445518255772,-88.841793626916953,1,18190.263102866952977,-109.218347673877986,1,14848.138429700076813,-86.896604309595190,1,11907.811796830097592,-131.791539083096808,1,14298.184967889375912,-105.142220896920108,1,8454.082101570553277,-83.465161020289244,1,9030.121666261751670,-102.187468499642463,1,11493.237633497281422,-103.577984479298621,1,5000.388194760706028,-99.348980677134819
340,106.964996132824993,-6.174999967707910,1,15750.812499565616235,-88.434806516667408,1,15701.911463305168581,-88.924464072160717,1,19238.808963836796465,-108.134345758496437,1,15953.407352534921301,-87.112837837084527,1,12754.336437312942508,-128.477323739919029,1,15369.169603958902371,-104.154121726085961,1,9554.501548299285787,-84.221541913316813,1,10114.653338734797217,-100.864810415754206,1,12571.766832544110002,-102.394725042829052,1,6095.117041602117752,-97.659607888147789
